hotel_name,review_id,attribute,star_value
,,,
"The Envoy Hotel, Autograph Collection",review_346193187,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_346193187,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_346193187,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_345239387,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_345239387,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_345239387,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_343448367,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_343448367,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_343448367,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_342017706,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_342017706,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_342017706,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_342015241,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_342015241,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_342015241,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_341527175,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_341527175,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_341527175,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_340124265,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_340124265,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_340124265,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337973683,Value,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337973683,Sleep Quality,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337973683,Service,1 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337722560,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337722560,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337722560,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337584161,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337584161,Rooms,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337584161,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337550450,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337550450,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_337550450,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_335254516,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_335254516,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_335254516,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_333030359,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_333030359,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_333030359,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_330502725,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_330502725,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329835789,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329835789,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329835789,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329122252,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329122252,Rooms,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329122252,Service,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329096226,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329096226,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_329096226,Service,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328585946,Value,2 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328585946,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328585946,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328229998,Value,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328229998,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328229998,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328043652,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328043652,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_328043652,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_327282391,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_327282391,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_327282391,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326585447,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326585447,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326585447,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326330564,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326330564,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326330564,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326222992,Sleep Quality,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326222992,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_326222992,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_325780057,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_325780057,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_325780057,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_324024726,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_324024726,Sleep Quality,1 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_324024726,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320701576,Value,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320701576,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320701576,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320351332,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320351332,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320351332,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320059985,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320059985,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_320059985,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_319936853,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_319936853,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_319936853,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_317777081,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_317777081,Cleanliness,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_317777081,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_317437104,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_317437104,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_317437104,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_315680801,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_315680801,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_315680801,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_314743917,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_314743917,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_314743917,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_313158381,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_313158381,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_313158381,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_311002024,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_311002024,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_311002024,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310942571,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310942571,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310942571,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310941063,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310941063,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310876101,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310876101,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310876101,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310776791,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310776791,Rooms,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310776791,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310706728,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310706728,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310706728,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310257162,Sleep Quality,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310257162,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_310257162,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_309618720,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_309618720,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_309618720,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_309245614,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_309245614,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_309245614,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308617348,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308617348,Sleep Quality,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308617348,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308610507,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308610507,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308610507,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308136180,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308136180,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_308136180,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_307963846,Value,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_307963846,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_307963846,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_306803160,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_306803160,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_306803160,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_305502866,Value,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_305502866,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_303481766,Location,2 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_303481766,Sleep Quality,2 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_303481766,Service,2 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_302623338,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_302623338,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_302623338,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_301771980,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_301771980,Rooms,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_301771980,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_301562915,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_301562915,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_301562915,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_300246770,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_300246770,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_300246770,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_299683731,Value,1 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_299683731,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_299683731,Service,2 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_299513575,Sleep Quality,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_299513575,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_299513575,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298968431,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298968431,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298968431,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298816272,Rooms,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298816272,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298557765,Value,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298557765,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298557765,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298549364,Value,2 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298549364,Sleep Quality,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298549364,Service,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298072124,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298072124,Cleanliness,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_298072124,Service,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_297555439,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_297555439,Sleep Quality,3 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_297555439,Service,2 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_297512750,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_297512750,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_297512750,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_296075911,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_296075911,Rooms,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_296075911,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_294516061,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_294516061,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_294516061,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_294350850,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_294350850,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_294350850,Service,1 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_293489206,Value,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_293489206,Sleep Quality,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_293489206,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292698043,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292698043,Cleanliness,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292698043,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292592800,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292592800,Cleanliness,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292592800,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292099197,Location,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292099197,Rooms,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292099197,Service,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292037289,Location,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292037289,Rooms,4 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_292037289,Service,5 of 5 bubbles
,,,
"The Envoy Hotel, Autograph Collection",review_290566244,Cleanliness,4 of 5 bubbles
